Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","104.072937","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","103.983219","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","103.983219","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","103.803783","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","104.252374","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","103.585259","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","103.396235","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","103.585259","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","104.341356","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","104.435868","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","104.53038","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","104.624892","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","104.719404","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","104.813916","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","104.908429","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","104.813916","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","104.719404","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7001","Janvier","%","3.901249","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7002","Février","%","5.467827","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7003","Mars","%","5.474503","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7004","Avril","%","7.478295","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7005","Mai","%","9.774851","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7006","Juin","%","11.005359","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7007","Juillet","%","9.590267","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7008","Août","%","7.238658","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7009","Septembre","%","5.47975","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7010","Octobre","%","4.282433","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7011","Novembre","%","0.017373","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23014","Food price inflation","7012","Décembre","%","-1.226199","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","110.931743","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","110.516557","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","109.048083","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","110.199915","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","114.52099","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","117.729409","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","119.228585","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","118.048346","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","115.543847","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","115.167658","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","110.367231","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","109.340413","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","105.933455","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","105.500829","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","104.846609","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","105.502377","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","107.551828","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","108.766454","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","109.902862","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","109.59298","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","108.921367","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","109.221602","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","106.719189","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","244","Samoa","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","106.486602","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","193","Sao Tomé-et-Principe","2018","2018","23014","Food price inflation","7001","Janvier","%","8.987088","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","193","Sao Tomé-et-Principe","2018","2018","23014","Food price inflation","7002","Février","%","9.021213","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","193","Sao Tomé-et-Principe","2018","2018","23014","Food price inflation","7003","Mars","%","8.606436","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","193","Sao Tomé-et-Principe","2018","2018","23014","Food price inflation","7004","Avril","%","7.695597","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","193","Sao Tomé-et-Principe","2018","2018","23014","Food price inflation","7005","Mai","%","8.502507","Fc","Donnée calculée",""
